jour	mois	annee	heure	minute	seconde	instant	nb detections	11	21	31	12	22	32	13	23	33	14	24	34
8,000	2,000	53280,000	128,000	0,000	1,000	28277882,000	8,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	24268507,000	7,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	20267605,000	6,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	16262974,000	5,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	12256176,000	4,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	8251357,000	3,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	4239060,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	229543,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	36227698,000	10,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	32225058,000	9,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	28216339,000	8,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	24215757,000	7,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	20214861,000	6,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	16197035,000	5,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	12162424,000	4,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	8146747,000	3,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	4144312,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	131485,000	1,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	36130603,000	10,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	32130382,000	9,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	28125077,000	8,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	24121506,000	7,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	20117713,000	6,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	16096656,000	5,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	12096490,000	4,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	8073560,000	3,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	4068414,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	67341,000	1,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	36064938,000	9,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	32064775,000	8,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	28058815,000	7,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	24055683,000	6,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	20045315,000	5,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	16045273,000	4,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	12035571,000	3,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	8004141,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	3979733,000	1,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	39956483,000	10,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	35956303,000	9,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	31946954,000	8,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	27940136,000	7,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	23932338,000	6,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	19932220,000	5,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	15927773,000	4,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	11922778,000	3,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	7913371,000	2,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	3913113,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	39910011,000	10,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	35908459,000	9,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	31902425,000	8,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	27888506,000	7,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	23863675,000	6,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	19862734,000	5,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	15857704,000	4,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	11856662,000	3,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	7856430,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	3855643,000	1,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	39837590,000	10,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	35835514,000	9,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	31826829,000	8,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	27821963,000	7,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	23803166,000	6,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	19797340,000	5,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	15796596,000	4,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	11791189,000	3,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	7788540,000	2,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	3786577,000	1,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	39786242,000	10,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	35784462,000	9,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	31769785,000	8,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	27769752,000	7,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	23768861,000	6,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	19768775,000	5,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	15767042,000	4,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	11756614,000	3,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	7749183,000	2,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	3745425,000	1,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	39742540,000	10,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	35726314,000	9,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	31724946,000	8,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000
8,000	2,000	53280,000	128,000	0,000	1,000	27721115,000	7,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000
